station_code,total_packages,latitude,longitude
DBS5,87,-15.85192407035108,-47.829509086420806
DPE4,86,-8.01380253950224,-34.905305659634564
DBH5,87,-20.00417294892132,-43.898977411898365
DRS5,86,-29.71650180260214,-51.117266907628334
DES2,86,-20.313562880294597,-40.39222705117864
XSP7,86,-23.167853230037878,-46.93859483503871
DSP5,86,-22.99319540360849,-46.97617057587284
XCP1,86,-22.894274959712018,-47.22972306278961
XSJ1,86,-23.290105710991067,-45.89235537186437
DGO2,86,-16.628895261023093,-49.32613639616292
XCP1,85,-22.862904370986364,-47.207411121314166
DRS5,85,-29.903626124240784,-51.209970183961985
DSP5,85,-22.88871827082966,-47.12270524309817
DCE3,85,-3.9040661050135084,-38.43505191368421
DPR2,85,-25.528533372254223,-49.29961084461608
DMG2,85,-19.78956186064193,-43.958011122600006
XSP7,85,-23.0579630165025,-46.97810087968215
DMG2,85,-19.824993009506823,-43.89466451581591
DRS5,85,-29.80223466005339,-51.14200585752307
DPR2,84,-25.412518949302537,-49.31690561669942
DBS5,84,-15.828871457556644,-47.82884557676474
DGO2,84,-16.612710265411778,-49.199609749811025
DSP5,84,-23.280283680816957,-47.28414817448685
DBS5,84,-15.82697433039075,-47.87097198638296
DBS5,84,-15.633712538780385,-47.80214753238925
DSP5,83,-22.782633516545573,-47.07678569099579
DBR9,83,-23.611647134824654,-46.887632586586946
DCE3,83,-3.8417012209135932,-38.58014322773107
DES2,83,-20.214217944445164,-40.24049909597666
XSP9,83,-22.75381822788509,-47.43905053657666
DGO2,83,-16.73055175707461,-49.35030214757137
DPE4,83,-7.906616380943788,-34.84212146884089
DSP4,83,-23.756284274006422,-46.549132158070314
XCS1,82,-29.158373251119873,-51.222572908718725
DGO2,82,-16.739479884705446,-49.18251955500208
DBS5,82,-15.991079256922013,-48.06549252741554
DPR2,82,-25.57350977826134,-49.407689447932704
DSP5,82,-22.975148324988556,-47.125297573950284
DPR2,82,-25.373595491939117,-49.272956458696235
DPE4,81,-8.06133108418833,-34.98869799940896
XSP7,81,-23.171927208081307,-46.85312999611654
DPE4,81,-7.989691933589468,-35.029494316351474
XSJ1,81,-23.23883854744427,-45.82655329911668
DBS5,81,-15.853814822168985,-47.787374953297196
XGA2,80,-16.36149757340863,-48.9607191857614
DPR2,80,-25.35550886456896,-49.22972232655464
DGO2,80,-16.68568188948071,-49.11780702531409
DSA8,80,-12.871972040473214,-38.35455828521841
DBS5,80,-15.862500255053158,-47.850905859964094
DBS5,80,-15.873072770072197,-47.87230170309591
XSP9,80,-22.537145004157388,-47.432472346073105
DMG2,80,-19.855596083204592,-44.00240594762036
DPR2,80,-25.504896556376078,-49.34140362718684
XSP7,80,-23.199152456347893,-46.960922155300835
DSP2,80,-23.555500201068906,-46.478938464678265
DSP4,79,-23.68607442617187,-46.67564949935006
DSP5,79,-22.835695594578002,-47.099744331999304
DES2,79,-20.2798977470965,-40.413006306669345
DBH5,79,-20.159496115931944,-43.94554728787086
DES2,79,-20.436770037698317,-40.330297014397594
DRS5,79,-29.810155660970565,-51.16361660092812
DSP5,79,-22.894926696655368,-46.994627155037385
DBR9,79,-23.490548824559884,-46.94823464226119
DBS5,78,-15.84323027695932,-47.765974737858855
DES2,78,-20.380850204542885,-40.350663382856
DPR2,78,-25.606129486823075,-49.3875222176734
DSP2,78,-23.324894357036616,-46.57931916483933
DCE3,78,-3.8435947831533714,-38.455039464027564
DBH5,78,-19.992383795481395,-43.920099785844194
DPR2,78,-25.585330026813022,-49.38679933135882
DPR2,78,-25.400020336892474,-49.188631954091896
XBA1,78,-12.207340021660194,-38.93573179637423
XSP9,77,-22.60435412575697,-47.39181987109151
DRS5,77,-29.747478054309248,-51.0972167748137
XBA1,77,-12.28994810006667,-38.95812681020514
DRS5,77,-30.081577927205327,-51.17458378901663
XCS1,77,-29.122656859723435,-51.178628803315
DES2,77,-20.41447234041426,-40.32987898053539
DBH5,77,-20.1818372961979,-43.94608825081158
DCE3,77,-4.168161799296741,-38.48055206251862
DRJ3,77,-22.894923118525206,-43.47533531602698
DGO2,77,-16.768159663765623,-49.288463396966904
XBA1,76,-12.207019274287173,-38.97796058237238
DBS5,76,-15.92006160874498,-48.105575814634946
XSP9,76,-22.61411895010945,-47.413461898375985
DSP2,76,-23.43829350916329,-46.45408488509311
XSJ1,76,-23.164177508027095,-45.803005278021516
DGO2,76,-16.683478687973682,-49.159772976739426
XCP1,75,-22.84127986604459,-47.2067604420036
XSJ1,75,-23.237080222238415,-45.869408644623334
XBA1,75,-12.27828434033743,-38.93682762182624
DGO2,75,-16.813805205726663,-49.28988341518409
DPR2,75,-25.34922309446453,-49.16557670502867
DSP5,75,-22.81406030395823,-47.09909715212954
XGA2,74,-16.317800570990645,-48.917341401542224
DSP5,74,-23.213571715830486,-47.3248694467706
DBR9,74,-23.439930901575092,-46.88250486739718
XSP7,74,-23.226813738068277,-46.83335767005894
DRJ3,74,-23.01588783807962,-43.41372866790429
XRJ2,74,-22.894134141280094,-43.06654534670289
DBS5,74,-15.876865175551517,-47.78803717819273
DGO2,74,-16.71801159259815,-49.37090981259707
DGO2,73,-16.642726975380555,-49.4945003206749
DRJ3,73,-22.853703557306293,-43.38829103683605
DES2,73,-20.25756476059374,-40.412585517959364
DPR2,73,-25.430557762284387,-49.360130220039224
XSP7,73,-23.1462959845552,-46.937952523589644
DBR9,73,-23.58050094998376,-46.865289507074955
XSP9,73,-22.5392921098048,-47.38985096995879
DBS5,73,-15.658671669152277,-47.760683986086015
DPR2,73,-25.37009947089877,-49.16629239644269
DBS5,72,-15.784641219675184,-47.785388538577685
XRJ4,72,-22.434968395257343,-43.14172365678541
XSP9,72,-22.572899444998555,-47.36952138458796
DRS5,72,-29.669606147004295,-51.094093538431764
DCE3,72,-4.083620325551363,-38.50019877672561
DPR2,72,-25.492460552552995,-49.21312336473301
DES2,72,-20.44775135917723,-40.351919659497774
DRS5,72,-29.910828915689823,-51.125084214168325
DBS5,72,-16.024625321575016,-48.087551229661265
XCS1,71,-29.145859092936814,-51.137023454569125
XSJ1,71,-23.162427570134458,-45.84585788423894
DBH5,71,-19.97000101284835,-43.91955984891313
DBS5,71,-15.922009021190727,-48.063479422936105
DSP5,71,-23.24693452263494,-47.30451053772615
DBR9,71,-23.63102867395967,-46.93103589708244
DSA8,71,-12.907213381284715,-38.37618712331413
DRJ3,70,-22.957210534293658,-43.15411140885795
DRJ3,70,-22.870962302673234,-43.56079346031892
DRS5,70,-29.654503060343558,-51.15735411030756
XGA2,70,-16.340721595399067,-48.91803944891263
XCP1,70,-22.72885126570303,-47.288821631944856
DPR2,70,-25.594311506620915,-49.40841297180874
DBS5,70,-15.850962071943597,-48.103559141860906
DRS5,70,-29.84109249495126,-51.14357065394007
DRJ3,70,-22.99310414912585,-43.45620749510125
DBS5,69,-15.750980830892132,-47.76332901576434
XCP1,69,-22.779763367414365,-47.354429715309664
DPE4,69,-8.144899116276152,-34.9272761349433
DSP4,69,-23.703706323988467,-46.52615035266848
DSP2,69,-23.42268763582489,-46.560763732662735
DSA8,68,-12.87235321195748,-38.270130540441095
DRS5,68,-30.17821473876597,-51.17850305884176
XSP9,68,-22.755976454942942,-47.39641549728309
XCP1,68,-22.904021805783366,-47.251383506229075
XSP9,68,-22.44383124280655,-47.55765326324346
DGO2,68,-16.707719744150225,-49.34959034304868
DPR2,68,-25.449996477393487,-49.06243143259264
DPE4,68,-7.977717138651848,-35.050121499176825
XSP7,68,-23.177603968482142,-46.960279089393666
DBS5,67,-15.844282242930198,-47.99798121286557
DBR9,67,-23.617202465057478,-46.99484633978755
XRJ4,67,-22.45679077520901,-43.14223940897418
DRS5,67,-29.9302269834942,-51.12586622410943
XSP7,67,-23.20682794876497,-47.025327628884156
XSJ1,67,-23.319762206687066,-45.95754774610887
DRS5,67,-30.16674712035906,-51.19933995618704
XSP7,67,-23.20526782723763,-46.832718707358154
XGA2,67,-16.28020633260959,-48.97925722630343
DGO2,67,-16.828570057776023,-49.227309233256754
XRJ4,66,-22.413140634534656,-43.14120793971069
DGO2,66,-16.665562392003025,-49.49521650931785
DBR9,66,-23.6054418708076,-47.015898116103926
DCE3,66,-3.6973080771981506,-38.578050300816805
DSP5,66,-22.986989992110747,-47.104275796071
DPE4,66,-8.001664361108649,-35.00886824102866
DGO2,66,-16.770394446051604,-49.246515786408786
XCP1,66,-22.80777907297322,-47.22711760092513
XSJ1,66,-23.26040742143808,-45.82715944015556
DSP5,65,-22.87686411292945,-47.143722236308356
DSP5,65,-22.973052317837226,-47.167984282286525
DSP5,65,-22.839829412000835,-47.014365802901516
XCP1,65,-22.71482779936201,-47.35246387269394
DES2,65,-20.213571800419558,-40.32611796689004
DPB3,65,-7.130792146119216,-34.89701013624407
DRS5,65,-29.755417581766817,-51.11882996281228
XSJ1,65,-23.170575214560564,-45.91043296434447
DBR9,65,-23.500250641266685,-46.969929576172305
DSA8,65,-12.907409148543003,-38.33396714444507
XRJ2,65,-22.87341859270701,-43.023023085394
DCE3,64,-3.9256194176168875,-38.60222075057644
DBS5,64,-15.782754976110075,-47.827518687644975
DBS5,64,-15.795229982108083,-47.80678578359549
XRJ4,64,-22.532612965532895,-43.16553608624104
DBR9,64,-23.496686436029137,-46.819966897640825
DPR2,64,-25.37079882806934,-49.315464760751006
DRJ3,64,-22.88462479303271,-43.4535737789282
DBR9,89,-23.516437734391268,-46.627789909428216
XCP1,64,-22.707196310571348,-47.28816846988238
XSP9,64,-22.764493042893687,-47.65279799781732
XSP9,64,-22.752566591469144,-47.673765527342276
DSP5,64,-23.268452732647848,-47.305164784928685
XSP9,64,-22.481816172972465,-47.452135176222
DPR2,64,-25.47162059908046,-49.21240606297997
XGA2,63,-16.282345263237776,-48.93728390940924
XSP9,63,-22.699581128056153,-47.65080350291173
XCP1,118,-22.770773409927294,-47.0978029214541
XSP9,63,-22.455776139536688,-47.53668572107688
DCE3,63,-4.1200290230093035,-38.479860795319816
DGO2,63,-16.77845166064571,-49.30978954287996
XCP1,63,-22.802200969335797,-47.12011360146181
XSP9,62,-22.735358447960955,-47.58789333344183
XSP9,62,-22.602203674576952,-47.43444534535882
DMG2,62,-19.932153605320558,-44.06846565739061
DES2,62,-20.34686728318473,-40.4142688460706
XSP7,62,-23.09135496886565,-46.95770725390152
DRS5,62,-29.766930305459535,-51.09799771070525
DPR2,62,-25.561163580723967,-49.27942987316733
DPE4,61,-8.109100758340308,-34.94767457299941
DRJ3,61,-22.986075352063843,-43.30542465812972
DSP2,61,-23.56526387649522,-46.5006566305676
XSP7,61,-23.173472397498244,-47.045717355234295
DPB3,61,-7.118770366917926,-34.917603048671175
XSJ1,61,-23.1326543977497,-45.78067053639719
DPR2,61,-25.39097000218888,-49.16700813484124
DPR2,61,-25.35272533370903,-49.27223742628012
DBS5,61,-15.805815090622584,-47.8281821105075
XCS1,60,-29.237674107873207,-51.3320178119896
DGO2,60,-16.816043645366516,-49.24793322344721
DSP2,60,-23.586728346982245,-46.501285162161714
DBS5,60,-16.016040831011228,-48.02405532661078
DRS5,60,-30.000540434440058,-51.21389357849598
DBR9,60,-23.46749664404328,-46.75485946453372
DSP4,60,-23.754314298541296,-46.59194422443503
XCP1,60,-22.76025966284726,-47.31112726356427
DSP4,60,-23.641337480217548,-46.48144997179774
DES2,60,-20.357847550190897,-40.43589169005888
XCP1,77,-22.908241093594732,-47.16603584588729
DCE3,60,-3.9170311254915373,-38.37268081815354
DRS5,60,-29.934523506337534,-51.189928449819796
XRJ2,59,-22.972567682741996,-42.96080251282908
XCS1,59,-29.11815739432478,-51.114654779178494
XCS1,59,-29.193172918780803,-51.160173655897104
DBS5,59,-15.603739178011477,-47.695835306113224
DPR2,59,-25.388852009772588,-49.35868662248094
DGO2,59,-16.600175113473497,-49.220230109776736
DSP4,115,-23.606235051467138,-46.54472121343255
DSP5,58,-23.160806541067466,-47.30189398342902
DPE4,58,-7.918411990076515,-34.904407840314896
DGO2,58,-16.838862219302033,-49.24864201078376
DPE4,58,-7.977991201347104,-34.92569951936286
DES2,58,-20.125114711503077,-40.196039398788066
XCP1,58,-22.772144909623137,-47.29012808614132
DRS5,58,-29.87632569572915,-51.18757671862486
DPE4,57,-8.132787246369972,-35.03086715448603
DPE4,57,-8.216346748451894,-34.96943302879086
DSP5,57,-23.25661810701194,-47.326179225734286
DPR2,57,-25.411834685243537,-49.1677239202287
DBH5,57,-20.170061070678717,-43.967214373773416
XSP7,57,-23.156049971798605,-46.959636066304256
XSP7,57,-23.183716401244222,-46.83207978724346
XGA2,57,-16.269812796937106,-48.95792189291239
DPB3,56,-7.03541777223335,-34.85471536546682
XCS1,56,-29.218066923094607,-51.33123051822018
DPR2,56,-25.554945226515297,-49.21527555249221
DSP5,56,-23.080961601350005,-47.17123253974054
XSP9,56,-22.744077634410246,-47.41740510666701
DPE4,56,-7.894561481230246,-34.90418342363155
DPE4,56,-7.894734227608153,-34.82128969423943
DPE4,56,-8.120905277114275,-35.01000869658755
DBS5,56,-15.724144160584107,-47.84692134145024
XRJ2,56,-22.970591995512514,-43.046835527854824
DBS5,56,-15.957520320186175,-48.04343424492928
DSP5,55,-23.289965420587777,-47.305819075590854
XSP9,55,-22.76670770990782,-47.61019262045117
DBR9,55,-23.62134028326469,-46.909334584991754
DSA8,55,-12.695477448442613,-38.28866136488827
DPE4,55,-8.03772297290488,-34.86407099263877
XSP7,55,-23.16165738147828,-47.066750136063334
DGO2,55,-16.82409135296893,-49.31121089671694
XSJ1,55,-23.175843349241852,-45.78187963708572
DES2,55,-20.291579764707308,-40.34898874973041
DCE3,55,-3.9243515736773076,-38.68565457186555
DSP5,55,-23.121972380192478,-47.21522264590178
DES2,55,-20.213900065667357,-40.283307608920516
DCE3,55,-3.9854745924360335,-38.62395395088989
DSP5,55,-23.12408692204537,-47.17253214502803
DBS5,54,-15.618061274856332,-47.63295389326592
DBR9,54,-23.437881721067928,-46.92525457197892
DGO2,54,-16.793221052218787,-49.2472244819903
DRJ3,54,-22.946348935815713,-43.584147392276066
DGO2,54,-16.710726814202655,-49.07653666384408
DSP2,54,-23.459792306515144,-46.45471177129352
DGO2,54,-16.801273514133747,-49.31050019680998
DBH5,54,-19.99476637910089,-43.83452853097873
DBS5,54,-15.90476825849558,-47.93648359096882
DSP5,54,-22.827982406312124,-47.03539000711237
XSP7,53,-23.259625251507305,-47.04830091056872
DRJ3,53,-22.873213686671583,-43.474807936479294
DSP5,53,-22.796549275686306,-47.013076991259915
DBH5,53,-20.068869354255085,-43.98617001349297
DGO2,53,-16.670949894906517,-49.180399763370175
DRS5,53,-29.658080971405415,-51.114922705442495
DPE4,53,-7.96626957414746,-34.821954416381544
DCE3,53,-3.8565653706817646,-38.392671219178915
XPB1,53,-7.2218744262502605,-35.852305787708495
DPR2,53,-25.662347535340764,-49.325554721593065
XSP9,52,-22.71900046286852,-47.6940646051273
XCS1,52,-29.18513572671644,-51.13858613395895
XSP7,52,-23.195501864440864,-46.81102753146257
XCS1,52,-29.18602881489418,-51.244935415404356
DRJ3,52,-22.935513094269584,-43.153594848078164
XRJ2,52,-22.861057124400435,-43.0872785704968
XSP9,52,-22.765718461319818,-47.41806246058822
XCP1,52,-22.831517149799012,-47.185099869801405
DMG2,52,-19.899178176367368,-44.04626325568396
DRS5,52,-29.64296794994683,-51.178174371657036
DGO2,52,-16.79098444076891,-49.28917338310463
XCP1,65,-22.792419574363375,-47.09845001528251
DES2,52,-20.058005593802793,-40.19479988896239
DBR9,51,-23.475209321472438,-46.81932809470577
DES2,51,-20.13582768201311,-40.260448889406334
DGO2,50,-16.78292305269737,-49.22589304190821
XSP7,50,-23.13653729882741,-46.916268287471866
DPR2,50,-25.641560782340367,-49.324833702858264
DPR2,50,-25.674148118323018,-49.304652510250676
XGA2,50,-16.371879783284832,-48.98205720503627
DRJ3,50,-23.013667706922437,-43.499738309204005
DPR2,50,-25.543713491767967,-49.38535370086025
XCS1,49,-29.2012046839518,-51.18175928390824
XCS1,49,-29.13069841134071,-51.200209871320105
DPR2,49,-25.34368097348498,-49.25062172182181
DBS5,49,-15.946977300929287,-48.022046057578436
DSP5,49,-22.98489907200713,-47.14696608683485
DMG2,60,-19.98873327481377,-44.04843994281397
DCE3,49,-3.9268787465708344,-38.51880107862471
DBS5,49,-15.740382159734734,-47.741930638507
DSP5,49,-22.875348543020124,-46.95128066068766
DBS5,48,-15.934494231773503,-48.04276389296691
XSP9,48,-22.77641595573691,-47.631828213275135
DBR9,48,-23.471130963038465,-46.90484268936997
DCE3,48,-3.903440702257867,-38.476751245626154
XSP7,48,-23.101114000217876,-46.979387963052886
DGO2,48,-16.68263519741447,-49.390801797989106
DBS5,48,-15.938359024231671,-47.95854331505352
DCE3,48,-3.77140630327799,-38.45400567040218
DGO2,48,-16.660628473370757,-49.15906709468698
DPB3,48,-7.178857140251041,-34.81464992123775
XRJ2,48,-22.97353813697661,-42.91778424674343
XSP7,47,-23.04819749634419,-46.95642159297979
DCE3,47,-3.8559399352884087,-38.43436399861674
DPE4,47,-8.275969360435234,-34.94925678510278
XSJ1,47,-23.227174499158085,-45.84767811288716
DRS5,47,-29.751833105284742,-51.16126778583642
XSJ1,47,-23.253302147585217,-45.998559805531244
XSP9,47,-22.777615121694517,-47.397072189491276
DBS5,47,-15.62122979492998,-47.822875942317545
DSP2,47,-23.442224240343645,-46.60418337167843
DBH5,47,-20.0017592888662,-43.98454349061863
DBS5,47,-15.794323634915607,-48.08083515138825
DBS5,47,-15.944096849154352,-47.832163559114896
DBS5,46,-15.915326056279527,-47.95787565340888
XSJ1,46,-23.207349160150848,-45.804215908488935
XRJ2,46,-22.9715856348838,-43.0038196226821
DBS5,46,-15.763452748598718,-47.742591317864935
XSP7,46,-23.130362911295,-47.04442583542813
XCS1,46,-29.245666253699984,-51.35358741457735
DSP2,46,-23.42850428515747,-46.432369188850934
XSP7,46,-23.055902754346857,-47.020812434042234
DSA8,46,-12.906585315611292,-38.50287010150181
DSP5,46,-22.898482022134118,-47.14437092017177
DPR2,46,-25.46983960319648,-49.55311598513205
XBA1,46,-12.243282096280135,-38.872939364787854
DGO2,46,-16.740840681416994,-49.37162228392538
DSP2,46,-23.473420387480445,-46.39081047257153
DBH5,49,-20.022911579847435,-44.027866692343395
DRS5,45,-30.162511662999194,-51.13525430698707
DES2,45,-20.470041873787522,-40.35233847587915
DBS5,45,-15.901797598100664,-47.746556302232534
DCE3,45,-3.8423344935171744,-38.53843835519062
DPE4,45,-7.930463137193751,-34.84234374970157
DBS5,45,-15.87874952310569,-47.74589536336283
DMG2,45,-19.777744427533637,-43.97912412686855
DSP2,45,-23.4304201822588,-46.389560884143684
DRS5,45,-30.073710132997427,-51.15296370160956
DBR9,44,-23.44600976558925,-46.75422280423208
DES2,44,-20.113139391511407,-40.302836249580245
DRS5,44,-29.856913826181064,-51.18679290998987
DBR9,44,-23.636549517952027,-47.03823978454393
DPE4,44,-7.930292653820771,-34.925249195578076
XBA1,44,-12.219323439938595,-38.91480088268832
DSP5,44,-22.855240753218553,-47.14307359555763
DPR2,44,-25.440028512251672,-49.5307911808952
XCS1,44,-29.209231021754945,-51.20334301211497
XSP7,44,-23.153990841414846,-47.002356644032545
XSP7,44,-23.197511473849623,-46.768280035893845
DRS5,43,-29.74390070206275,-51.139659043875284
DSP5,43,-22.97930669588659,-47.0399068693141
DES2,43,-20.36882418595544,-40.45751569907475
DES2,43,-20.11408383969028,-40.17443353794496
XGA2,43,-16.3532477941976,-48.897395163245676
DES2,43,-20.268907142693593,-40.39138689368104
DGO2,43,-16.721052350341704,-49.09787713769718
DRJ3,43,-22.98170609289083,-43.47744519298981
DGO2,43,-16.83662195244738,-49.29059349320952
DBR9,43,-23.451694148412916,-46.86144799764798
DPR2,43,-25.3318493348735,-49.27151844101953
DPR2,43,-25.617943696196072,-49.36662875144945
XCP1,43,-22.896384075891437,-47.18704991322988
XSP7,43,-23.00908857397288,-46.86969752363143
DBR9,42,-23.6268783741598,-47.016543420568354
XSJ1,42,-23.278439577018567,-45.913477530990335
XCS1,42,-29.206453265716753,-51.35201155272353
XCP1,69,-22.886626434252193,-47.16538645340826
DPE4,42,-8.10894101726455,-35.03063830923186
DBR9,42,-23.45936477308646,-46.92589677022521
DRS5,42,-29.911515511202204,-51.231577877623835
DBS5,42,-15.802929524946531,-48.14429801981587
DES2,42,-20.12415545688058,-40.32444715089422
XSJ1,42,-23.28653925493196,-45.978055349039145
DPB3,42,-7.178556604725308,-34.89745800999858
DGO2,42,-16.620813688841857,-49.26288098172305
XRJ4,41,-22.489000739359767,-43.16450291609777
XSP7,41,-23.150368001491433,-46.8524904482951
DSP4,41,-23.789383203874028,-46.52866861153369
XSJ1,41,-23.25864833795475,-45.87001619271614
XSP7,41,-23.21705101499483,-46.81166578094527
DRJ3,41,-22.854788657903203,-43.3452937794992
DGO2,41,-16.603806400907622,-49.36734814678715
DPB3,41,-7.11860734710714,-34.959018312933104
DMG2,41,-19.814379331018333,-43.87300821682095
DBR9,41,-23.623391925454396,-46.866570351752145
DRJ3,41,-22.82381048268767,-43.28001378966426
XSP7,59,-23.03432003798756,-47.02016757789027
DES2,41,-20.192180067973055,-40.19727916393164
DSP4,41,-23.775726573484373,-46.59257592036528
DPR2,40,-25.29285937832419,-49.22756948987874
DBS5,40,-15.980542619025044,-48.044104640674085
DRS5,40,-29.93812685313121,-51.14748353420222
XSP7,40,-23.258108906676995,-46.855688613636694
DGO2,40,-16.616351866173645,-49.34674358517579
DPE4,40,-7.846857075040454,-34.9037346360299
DRJ3,40,-23.008821931665636,-43.26293583266248
XRJ4,40,-22.487965192712867,-43.20748149842286
DBS5,40,-15.78761915407604,-47.975257599568224
XSP7,40,-23.08159124487513,-46.936025845860456
DPE4,40,-8.025423572573056,-35.05058046447486
DRJ3,40,-22.929136238432815,-43.411627290673465
DPR2,40,-25.55772345802806,-49.17273573400102
DBR9,40,-23.588146171993753,-46.929750858496014
DPR2,40,-25.504267302320024,-49.19221478997878
DBR9,40,-23.578451227791508,-46.908050972382625
DPR2,40,-25.4722401127573,-49.36157400684089
DGO2,39,-16.59349997127499,-49.34603201074082
DSP2,39,-23.512548052240614,-46.4776829629689
DSP2,39,-23.479350194390662,-46.49814292429622
XCP1,39,-22.80988395270883,-47.184449941694346
DPR2,39,-25.493072504576986,-49.36229597121906
DBS5,39,-15.820173536811843,-47.765313242406954
DBS5,39,-15.651777988715365,-47.65501245263311
DRJ3,39,-22.872093757120165,-43.51780158962779
DPR2,38,-25.33740194290929,-49.186482816905475
DCE3,38,-3.8325037450417003,-38.39232871634351
DBR9,38,-23.617748785790607,-46.75931727623288
DBS5,38,-15.994959716154973,-47.98127192357589
XCS1,38,-29.197631948528013,-51.22414080852695
DPR2,38,-25.54869669181808,-49.15110508248635
DPB3,38,-7.166991825127266,-34.793842364732996
DCE3,38,-3.7929316362239973,-38.62115108506457
DBS5,38,-15.623105493675052,-47.780755086850775
DCE3,38,-3.7330856586907015,-38.599424033906054
XSP7,38,-23.026610531007844,-46.95577882671061
DSP2,38,-23.4069967092986,-46.43174306252475
XRJ2,38,-22.927196219652615,-43.04580969568986
DRS5,38,-30.120251602461607,-51.17615134422345
DPR2,38,-25.54314153325124,-49.23618337972332
XRJ4,38,-22.477578010533442,-43.18573374901561
DPE4,38,-8.096375281922173,-35.30035066255683
DBS5,37,-15.890363953674454,-47.99931896534101
DBS5,37,-16.001612182900793,-48.08687942450448
XSP9,37,-22.77419518755717,-47.67443110510945
XBA1,37,-12.183686676243067,-38.93536657096793
DCE3,37,-3.939224856531836,-38.49812148244336
DGO2,37,-16.811558633678754,-49.33182567970535
DSP5,37,-23.10800149924771,-47.27892072710201
DRJ3,37,-22.90743463400228,-43.41110203573149
DPE4,37,-8.132219147511298,-35.279940249284714
DPR2,37,-25.340892205686465,-49.293132103256774
DPR2,37,-25.4518779919266,-49.50991934596834
DGO2,37,-16.63695497271445,-49.38937584492181
DSP2,37,-23.41678915050421,-46.45345804080252
DCE3,37,-3.8904656759768157,-38.53913334623312
DSA8,36,-12.918474414734828,-38.48192888859104
DGO2,36,-16.659797072775238,-49.390088798413764
DGO2,36,-16.68488374237211,-49.34887858455203
XSP9,37,-22.72458241746588,-47.374111768592904
DPR2,36,-25.54241796935224,-49.08691861809845
DPR2,36,-25.54935310114196,-49.30033094084591
XRJ4,36,-22.478607770044807,-43.142755196280504
DPE4,36,-7.930105708200239,-35.00818415377456
XBA1,36,-12.218682842533575,-38.9992598950581
DGO2,36,-16.693797213419344,-49.181106314822905
DGO2,36,-16.763665772554248,-49.372334801319056
XSP9,36,-22.597869753357042,-47.51967793289487
DRS5,36,-30.147429875464177,-51.19855538388415
XCP1,35,-22.71351322812652,-47.16019286675334
XCS1,35,-29.044009209730095,-51.17549913440281
DPR2,35,-25.558354980273982,-49.32195010073799
XCS1,35,-29.166400150847824,-51.244150826554524
XRJ2,35,-22.917829360757388,-42.98103441890716
XCS1,35,-29.13873454018815,-51.22178903501735
XCS1,35,-29.12621141182933,-51.136242190886875
DSP5,35,-23.086441467720118,-47.27826749147734
DCE3,35,-3.820159767063587,-38.413002331541925
DRS5,35,-29.849678677179007,-51.27164171513471
DSP4,35,-23.705498771643988,-46.71907736557277
DGO2,35,-16.662043757962483,-49.348166872077165
DES2,35,-20.146846489385982,-40.282058887826246
XSP9,35,-22.453594656145206,-47.57928077444522
DSP2,35,-23.33467644926953,-46.601025106818604
DSP5,35,-22.833611947110093,-47.142424997915455
DPE4,35,-7.882768488832427,-34.841899203090655
XRJ4,35,-22.520153885110265,-43.22974839235942
DRS5,35,-29.786376263445483,-51.0987786973245
XPB1,35,-7.293412692955316,-35.89465721391187
XRJ4,35,-22.39130749739421,-43.14069225774653
DBS5,35,-15.89228931026149,-47.95720803539536
XRJ4,35,-22.424565562843515,-43.11997782374694
DBS5,34,-15.894206775640445,-47.91509057450208
XSP9,34,-22.69735890464922,-47.69339845773558
DGO2,34,-16.64499281491273,-49.4525991800213
DES2,34,-20.669397076312375,-40.4846442675996
DBS5,34,-15.674866415876185,-47.655670298439894
XSP7,34,-23.032702331010622,-46.827608538506446
DRJ3,34,-22.877578101955915,-43.30281646566719
DPE4,34,-8.240184322412919,-34.96965979753528
DGO2,34,-16.608274409076643,-49.283494780015175
XBA1,34,-12.231304133220666,-38.8938700702976
DSP5,34,-23.184487038588006,-47.25986524250039
DSP5,34,-23.170503277686013,-47.3235598417576
DSP2,34,-23.469573605133064,-46.47642762911649
DSP5,34,-23.012731840146234,-47.019522764646595
DCE3,34,-3.8410658637397623,-38.62185165994406
DRS5,34,-29.984783271031553,-51.170665791613
XBA1,33,-12.301927181963462,-38.93719294672965
DSP5,33,-22.87894984239837,-47.10103882082356
DRS5,33,-29.790721101714208,-51.162833611738826
XCS1,33,-29.110097954736165,-51.0930654863298
DCE3,33,-3.9737553622634136,-38.602920165241905
DGO2,33,-16.786486859806477,-49.373047364782316
DGO2,33,-16.687876990987622,-49.07583332541879
DPR2,33,-25.597146507864025,-49.36590650306019
XRJ2,33,-22.949890324388754,-43.003308148206465
XSJ1,33,-23.30629034112865,-46.02151113568376
DSP5,32,-22.816131761416553,-47.0564121141425
DSA8,32,-12.954518266203479,-38.33465691958348
DCE3,32,-3.876212540986952,-38.68494957344138
XCP1,32,-22.750500800104625,-47.289474837363116
XSP9,32,-22.778625671606207,-47.589219000688416
DPR2,32,-25.525720824107307,-49.34212500076104
DSP5,32,-23.059390705925104,-47.1705828018849
XSP7,32,-23.238095312762724,-47.04765495725954
DBR9,32,-23.566696543078706,-46.92910840343112
DBS5,32,-15.860596914156782,-47.893031044965866
DBS5,32,-15.897032199754372,-48.10490354649926
DBS5,32,-15.727909122337614,-47.76266769344091
XRJ4,32,-22.467186536783597,-43.16398638378076
