station_code,slot_id,capacity_s,lat,lon
DSP5,DSP5_T03_S42,42,-22.888971630820233,-47.02193861119935
DSP5,DSP5_T03_S43,42,-22.94168161390729,-47.05099990307268
DSP5,DSP5_T03_S44,42,-22.986731326136265,-46.98208810596251
DSP5,DSP5_T03_S45,42,-22.97372573796801,-47.027522041637376
DSP5,DSP5_T03_S46,42,-22.9782833248815,-46.99711096049926
DSP5,DSP5_T03_S47,42,-22.97409492806146,-46.98782148830809
DSP5,DSP5_T03_S48,42,-22.944039343290832,-47.00219952926758
DSP5,DSP5_T03_S49,42,-22.978060148953414,-46.96960965790758
DSP5,DSP5_T03_S50,42,-22.94146616928833,-47.023504543296134
DSP5,DSP5_T03_S51,42,-22.94535922245602,-47.038892696751084
DSP5,DSP5_T03_S52,42,-22.911908412131385,-47.05927242984845
DSP5,DSP5_T03_S53,42,-22.969612507906618,-46.984633022544266
DSP5,DSP5_T04_S01,42,-22.93562720295166,-47.1118973701072
DSP5,DSP5_T04_S02,42,-22.93562720295166,-47.1118973701072
DSP5,DSP5_T04_S03,42,-23.071901866037635,-47.19844296901666
DSP5,DSP5_T04_S04,42,-22.958509521059646,-47.0545571347343
DSP5,DSP5_T04_S05,42,-22.93562720295166,-47.1118973701072
DSP5,DSP5_T04_S06,42,-23.071901866037635,-47.19844296901666
DSP5,DSP5_T04_S07,42,-22.958509521059646,-47.0545571347343
DSP5,DSP5_T04_S08,42,-22.93562720295166,-47.1118973701072
DSP5,DSP5_T04_S09,42,-22.933520595941133,-47.05991842419031
DSP5,DSP5_T04_S10,42,-22.916898780468504,-47.08385285369759
DSP5,DSP5_T04_S11,42,-23.059755677812227,-47.22555728139314
DSP5,DSP5_T04_S12,42,-22.91859087805533,-47.08084966463751
DSP5,DSP5_T04_S13,42,-23.070512121192927,-47.195347457270515
DSP5,DSP5_T04_S14,42,-23.070512121192927,-47.195347457270515
DSP5,DSP5_T04_S15,42,-22.96390125893796,-47.13412098734427
DSP5,DSP5_T04_S16,42,-22.9304334754293,-47.05982613665377
DSP5,DSP5_T04_S17,42,-22.91859087805533,-47.08084966463751
DSP5,DSP5_T04_S18,42,-22.97723312000809,-47.08260508754517
DSP5,DSP5_T04_S19,42,-22.9304334754293,-47.05982613665377
DSP5,DSP5_T04_S20,42,-22.919183676757687,-47.068651823950624
DSP5,DSP5_T04_S21,42,-22.907041871378482,-47.09577272920803
DSP5,DSP5_T04_S22,42,-22.951448424847577,-47.07267094849763
DSP5,DSP5_T04_S23,42,-22.96687879983309,-47.07313270658741
DSP5,DSP5_T04_S24,42,-22.97782671537472,-47.070406179478965
DSP5,DSP5_T04_S25,42,-22.921678315239916,-47.08094204741751
DSP5,DSP5_T04_S26,42,-23.070512121192927,-47.195347457270515
DSP5,DSP5_T04_S27,42,-22.915503329461508,-47.080757282735135
DSP5,DSP5_T04_S28,42,-22.958509521059646,-47.0545571347343
DSP5,DSP5_T04_S29,42,-22.975037676990027,-47.064214236017314
DSP5,DSP5_T04_S30,42,-22.944768375543976,-47.051092151530135
DSP5,DSP5_T04_S31,42,-23.055587147658798,-47.21627147027895
DSP5,DSP5_T04_S32,42,-23.080540910780503,-47.21091786431634
DSP5,DSP5_T04_S33,42,-22.908734311806448,-47.092769726107626
DSP5,DSP5_T04_S34,42,-22.92366672399127,-47.071839839211954
DSP5,DSP5_T04_S35,42,-22.93562720295166,-47.1118973701072
DSP5,DSP5_T04_S36,42,-22.936816961434403,-47.08750288801593
DSP5,DSP5_T04_S37,42,-22.9593122111717,-47.069852138255314
DSP5,DSP5_T04_S38,42,-22.94785502566431,-47.05118440086419
DSP5,DSP5_T04_S39,42,-23.09467514319682,-47.17469963336704
DSP5,DSP5_T04_S40,42,-22.973255643037987,-47.10081008915826
DSP5,DSP5_T04_S41,42,-22.979221091142986,-47.07350212885364
DSP5,DSP5_T04_S42,42,-22.946459517283014,-47.04808844892507
DSP5,DSP5_T04_S43,42,-22.91998626284903,-47.08394525008017
DSP5,DSP5_T04_S44,42,-22.96390125893796,-47.13412098734427
DSP5,DSP5_T04_S45,42,-22.968273345098794,-47.076228583095705
DSP5,DSP5_T04_S46,42,-23.057760232161037,-47.23465672565933
DSP5,DSP5_T04_S47,42,-23.063140084615796,-47.21955283999959
DSP5,DSP5_T04_S48,42,-23.059755677812227,-47.22555728139314
DSP5,DSP5_T04_S49,42,-22.92048989219573,-47.10533643703563
DSP5,DSP5_T04_S50,42,-22.91202681293151,-47.1203505652553
DSP5,DSP5_T04_S51,42,-23.081145407923053,-47.19872181329573
DSP5,DSP5_T04_S52,42,-23.071717603734466,-47.17095407537113
DSP5,DSP5_T05_S01,42,-23.26967952940911,-47.280772197773736
DSP5,DSP5_T05_S02,42,-23.26967952940911,-47.280772197773736
DSP5,DSP5_T05_S03,42,-23.26967952940911,-47.280772197773736
DSP5,DSP5_T05_S04,42,-23.26967952940911,-47.280772197773736
DSP5,DSP5_T05_S05,42,-23.26967952940911,-47.280772197773736
DSP5,DSP5_T05_S06,42,-23.202946642974545,-47.26042473529992
DSP5,DSP5_T05_S07,42,-23.26967952940911,-47.280772197773736
DSP5,DSP5_T05_S08,42,-23.202946642974545,-47.26042473529992
DSP5,DSP5_T05_S09,42,-23.202946642974545,-47.26042473529992
DSP5,DSP5_T05_S10,42,-23.26967952940911,-47.280772197773736
DSP5,DSP5_T05_S11,42,-23.202946642974545,-47.26042473529992
DSP5,DSP5_T05_S12,42,-23.26967952940911,-47.280772197773736
DSP5,DSP5_T05_S13,42,-23.199420733958846,-47.300013350263214
DSP5,DSP5_T05_S14,42,-23.202946642974545,-47.26042473529992
DSP5,DSP5_T05_S15,42,-23.26967952940911,-47.280772197773736
DSP5,DSP5_T05_S16,42,-23.199420733958846,-47.300013350263214
DSP5,DSP5_T05_S17,42,-23.202946642974545,-47.26042473529992
DSP5,DSP5_T05_S18,42,-23.199420733958846,-47.300013350263214
DSP5,DSP5_T05_S19,42,-23.26967952940911,-47.280772197773736
DSP5,DSP5_T05_S20,42,-23.202946642974545,-47.26042473529992
DSP5,DSP5_T05_S21,42,-23.199420733958846,-47.300013350263214
DSP5,DSP5_T05_S22,42,-23.26967952940911,-47.280772197773736
DSP5,DSP5_T05_S23,42,-23.202946642974545,-47.26042473529992
DSP5,DSP5_T05_S24,42,-23.199420733958846,-47.300013350263214
DSP5,DSP5_T05_S25,42,-23.26967952940911,-47.280772197773736
DSP5,DSP5_T05_S26,42,-23.20465202700281,-47.31849183966934
DSP5,DSP5_T05_S27,42,-23.212802159295418,-47.30957986100209
DSP5,DSP5_T05_S28,42,-23.100534875234263,-47.1809840478562
DSP5,DSP5_T05_S29,42,-23.08718271897472,-47.2324925610621
DSP5,DSP5_T05_S30,42,-23.175886376421747,-47.308458176630225
DSP5,DSP5_T05_S31,42,-23.095338730253367,-47.22357875465722
DSP5,DSP5_T05_S32,42,-23.079632444084485,-47.229211041619344
DSP5,DSP5_T05_S33,42,-23.202946642974545,-47.26042473529992
DSP5,DSP5_T05_S34,42,-23.081627390392864,-47.22011111190164
DSP5,DSP5_T05_S35,42,-23.08549070690079,-47.235494763978764
DSP5,DSP5_T05_S36,42,-23.097030398461847,-47.22057636277618
DSP5,DSP5_T05_S37,42,-23.092736509549994,-47.24487375658764
DSP5,DSP5_T05_S38,42,-23.09654907071996,-47.19918657141027
DSP5,DSP5_T05_S39,42,-23.199420733958846,-47.300013350263214
DSP5,DSP5_T05_S40,42,-23.26967952940911,-47.280772197773736
DSP5,DSP5_T05_S41,42,-23.099145354103623,-47.1778882689861
DSP5,DSP5_T05_S42,42,-23.20465202700281,-47.31849183966934
DSP5,DSP5_T05_S43,42,-23.066397653533617,-47.24713044926772
DSP5,DSP5_T05_S44,42,-23.09243255796709,-47.25097106684508
DSP5,DSP5_T05_S45,42,-23.096900842866855,-47.25415948609297
DSP5,DSP5_T05_S46,42,-23.289196515101327,-47.290526745312015
DSP5,DSP5_T05_S47,42,-23.120150952741735,-47.25180982698594
DSP5,DSP5_T05_S48,42,-23.18603622100168,-47.29044696119631
DSP5,DSP5_T05_S49,42,-23.093950020931967,-47.22048331083468
DSP5,DSP5_T05_S50,42,-23.10180221212764,-47.21766696633743
DSP5,DSP5_T05_S51,42,-23.08948065915459,-47.21729481462591
DSP5,DSP5_T05_S52,42,-23.086097125634293,-47.22329956076962
DSP5,DSP5_T05_S53,42,-23.09377055196482,-47.19299530091563
DRS5,DRS5_T01_S01,42,-29.836568097619708,-51.1312200445113
DRS5,DRS5_T01_S02,42,-29.836568097619708,-51.1312200445113
DRS5,DRS5_T01_S03,42,-29.83174175111636,-51.15536149342183
DRS5,DRS5_T01_S04,42,-29.836568097619708,-51.1312200445113
DRS5,DRS5_T01_S05,42,-29.83174175111636,-51.15536149342183
DRS5,DRS5_T01_S06,42,-29.68375046042948,-51.125076795266935
DRS5,DRS5_T01_S07,42,-29.796168871155725,-51.14784518027757
DRS5,DRS5_T01_S08,42,-29.682614817497612,-51.121989795680186
DRS5,DRS5_T01_S09,42,-29.68539686343762,-51.12210144952818
DRS5,DRS5_T01_S10,42,-29.679946173959344,-51.13708924859013
DRS5,DRS5_T01_S11,42,-29.69147123174891,-51.116262193630874
DRS5,DRS5_T01_S12,42,-29.770552969400878,-51.13768926325603
DRS5,DRS5_T01_S13,42,-29.836568097619708,-51.1312200445113
DRS5,DRS5_T01_S14,42,-29.761706395178898,-51.14341667623707
DRS5,DRS5_T01_S15,42,-29.818482830977008,-51.16395218328395
DRS5,DRS5_T01_S16,42,-29.681479063180944,-51.118902757585744
DRS5,DRS5_T01_S17,42,-29.68210397283093,-51.12805207627691
DRS5,DRS5_T01_S18,42,-29.687667882832095,-51.12827543741646
DRS5,DRS5_T01_S19,42,-29.83174175111636,-51.15536149342183
DRS5,DRS5_T01_S20,42,-29.668013875323723,-51.17918141577892
DRS5,DRS5_T01_S21,42,-29.69220858492487,-51.14062295053805
DRS5,DRS5_T01_S22,42,-29.767262754130538,-51.14364020227834
DRS5,DRS5_T01_S23,42,-29.690449645396736,-51.128387119540044
DRS5,DRS5_T01_S24,42,-29.7306251232885,-51.14824948599633
DRS5,DRS5_T01_S25,42,-29.76345949657047,-51.15565311705413
DRS5,DRS5_T01_S26,42,-29.764484638855723,-51.1435284387394
DRS5,DRS5_T01_S27,42,-29.68323947053661,-51.13113898517834
DRS5,DRS5_T01_S28,42,-29.784441110936076,-51.1382479706776
DRS5,DRS5_T01_S29,42,-29.77004074099914,-51.143751966853905
DRS5,DRS5_T01_S30,42,-29.666034034640152,-51.13653066997449
DRS5,DRS5_T01_S31,42,-29.701575412649436,-51.12883385839337
DRS5,DRS5_T01_S32,42,-29.764886943153233,-51.12225241491902
DRS5,DRS5_T01_S33,42,-29.68653242882957,-51.125188462735274
DRS5,DRS5_T01_S34,42,-29.711053113050724,-51.13225596849916
DRS5,DRS5_T01_S35,42,-29.677164002628253,-51.136977530794844
DRS5,DRS5_T01_S36,42,-29.695273504329382,-51.10424801657183
DRS5,DRS5_T01_S37,42,-29.677675202495195,-51.130915600945926
DRS5,DRS5_T01_S38,42,-29.687156720904753,-51.13433756280884
DRS5,DRS5_T01_S39,42,-29.780531067413452,-51.13504888011534
DRS5,DRS5_T01_S40,42,-29.68931426893761,-51.125300131239406
DRS5,DRS5_T01_S41,42,-29.769528248453273,-51.14981446245853
DRS5,DRS5_T01_S42,42,-29.697147895604168,-51.131697463888614
DRS5,DRS5_T01_S43,42,-29.77651060764255,-51.116635636421826
DRS5,DRS5_T01_S44,42,-29.84623171299431,-51.16507085857115
DRS5,DRS5_T01_S45,42,-29.67313192304204,-51.11856784311923
DRS5,DRS5_T01_S46,42,-29.76941998713274,-51.13460197073272
DRS5,DRS5_T01_S47,42,-29.681592864526742,-51.13411414927012
DRS5,DRS5_T01_S48,42,-29.717636660374122,-51.12035416131141
DRS5,DRS5_T01_S49,42,-29.68778034749991,-51.14348623502891
DRS5,DRS5_T01_S50,42,-29.675914431368987,-51.11867948023919
DRS5,DRS5_T01_S51,42,-29.756325577282887,-51.09148736636804
DRS5,DRS5_T02_S01,42,-29.898715896807015,-51.136766232041516
DRS5,DRS5_T02_S02,42,-29.912359598594314,-51.18903249822015
DRS5,DRS5_T02_S03,42,-29.898715896807015,-51.136766232041516
DRS5,DRS5_T02_S04,42,-29.941609238420423,-51.171962864779445
DRS5,DRS5_T02_S05,42,-29.91790134720233,-51.189256479888705
DRS5,DRS5_T02_S06,42,-29.912359598594314,-51.18903249822015
DRS5,DRS5_T02_S07,42,-29.882286046206143,-51.16652529156114
DRS5,DRS5_T02_S08,42,-29.898715896807015,-51.136766232041516
DRS5,DRS5_T02_S09,42,-29.941609238420423,-51.171962864779445
DRS5,DRS5_T02_S10,42,-29.91790134720233,-51.189256479888705
DRS5,DRS5_T02_S11,42,-29.908975810200825,-51.17977040970201
DRS5,DRS5_T02_S12,42,-29.910005363953744,-51.16764420550656
DRS5,DRS5_T02_S13,42,-29.912359598594314,-51.18903249822015
DRS5,DRS5_T02_S14,42,-29.894403491840713,-51.15484612050658
DRS5,DRS5_T02_S15,42,-29.922118196337223,-51.15596455198896
DRS5,DRS5_T02_S16,42,-29.882286046206143,-51.16652529156114
DRS5,DRS5_T02_S17,42,-29.946118038484897,-51.184313412649125
DRS5,DRS5_T02_S18,42,-29.88125702407633,-51.17865097196974
DRS5,DRS5_T02_S19,42,-29.92108949026945,-51.168091800144275
DRS5,DRS5_T02_S20,42,-29.922830381056126,-51.18033016750078
DRS5,DRS5_T02_S21,42,-29.898715896807015,-51.136766232041516
DRS5,DRS5_T02_S22,42,-29.919347304665916,-51.1558527041719
DRS5,DRS5_T02_S23,42,-29.941609238420423,-51.171962864779445
DRS5,DRS5_T02_S24,42,-29.912874945119913,-51.182969774517
DRS5,DRS5_T02_S25,42,-29.901590285136994,-51.15209387461553
DRS5,DRS5_T02_S26,42,-29.92231507396464,-51.18639308731962
DRS5,DRS5_T02_S27,42,-29.90887691969575,-51.164556582435885
DRS5,DRS5_T02_S28,42,-29.908975810200825,-51.17977040970201
DRS5,DRS5_T02_S29,42,-29.915130537199637,-51.18914448853517
DRS5,DRS5_T02_S30,42,-29.911231780789546,-51.18594517426728
DRS5,DRS5_T02_S31,42,-29.919446751484713,-51.171067525055264
DRS5,DRS5_T02_S32,42,-29.93597072512961,-51.15652380663798
DRS5,DRS5_T02_S33,42,-29.894504114393175,-51.170060347272674
DRS5,DRS5_T02_S34,42,-29.92140142951591,-51.13159581340959
DRS5,DRS5_T02_S35,42,-29.859587169184756,-51.17169297014343
DRS5,DRS5_T02_S36,42,-29.913190207399172,-51.14647724364285
DRS5,DRS5_T02_S37,42,-29.920059724107208,-51.180218213864485
DRS5,DRS5_T02_S38,42,-29.907234010845915,-51.16753230944183
DRS5,DRS5_T02_S39,42,-29.932171558606417,-51.16853941138878
DRS5,DRS5_T02_S40,42,-29.849621728884916,-51.17433255562739
DRS5,DRS5_T02_S41,42,-29.9157423820384,-51.19829423655348
DRS5,DRS5_T02_S42,42,-29.855169497763537,-51.17455638481079
DRS5,DRS5_T02_S43,42,-29.921603975833627,-51.16202828030849
DRS5,DRS5_T02_S44,42,-29.85054648474724,-51.14699359053853
DRS5,DRS5_T02_S45,42,-29.923958034231646,-51.18341763727984
DRS5,DRS5_T02_S46,42,-29.89830455294356,-51.158045657467966
DRS5,DRS5_T02_S47,42,-29.849519689147304,-51.159119893045315
DRS5,DRS5_T02_S48,42,-29.878999055144824,-51.172476324224384
DRS5,DRS5_T02_S49,42,-29.85835515214136,-51.153392314673134
DRS5,DRS5_T02_S50,42,-29.914933681988778,-51.15871679185067
DRS5,DRS5_T03_S01,42,-30.00856274027169,-51.16858504182705
DRS5,DRS5_T03_S02,42,-30.00856274027169,-51.16858504182705
DRS5,DRS5_T03_S03,42,-30.00856274027169,-51.16858504182705
DRS5,DRS5_T03_S04,42,-30.00856274027169,-51.16858504182705
DRS5,DRS5_T03_S05,42,-30.00856274027169,-51.16858504182705
DRS5,DRS5_T03_S06,42,-30.00856274027169,-51.16858504182705
DRS5,DRS5_T03_S07,42,-30.00856274027169,-51.16858504182705
DRS5,DRS5_T03_S08,42,-30.017183396352806,-51.13241874725946
DRS5,DRS5_T03_S09,42,-30.009172794515496,-51.17773730466182
DRS5,DRS5_T03_S10,42,-30.00856274027169,-51.16858504182705
DRS5,DRS5_T03_S11,42,-30.017183396352806,-51.13241874725946
DRS5,DRS5_T03_S12,42,-30.00589026359044,-51.18368925945724
DRS5,DRS5_T03_S13,42,-30.009172794515496,-51.17773730466182
DRS5,DRS5_T03_S14,42,-30.00856274027169,-51.16858504182705
DRS5,DRS5_T03_S15,42,-30.017183396352806,-51.13241874725946
DRS5,DRS5_T03_S16,42,-30.00589026359044,-51.18368925945724
DRS5,DRS5_T03_S17,42,-30.009172794515496,-51.17773730466182
DRS5,DRS5_T03_S18,42,-30.00856274027169,-51.16858504182705
DRS5,DRS5_T03_S19,42,-30.017183396352806,-51.13241874725946
DRS5,DRS5_T03_S20,42,-30.00589026359044,-51.18368925945724
DRS5,DRS5_T03_S21,42,-30.011748125552888,-51.14741447092933
DRS5,DRS5_T03_S22,42,-29.957613516452167,-51.16348273699326
DRS5,DRS5_T03_S23,42,-30.009172794515496,-51.17773730466182
DRS5,DRS5_T03_S24,42,-30.00856274027169,-51.16858504182705
DRS5,DRS5_T03_S25,42,-30.017183396352806,-51.13241874725946
DRS5,DRS5_T03_S26,42,-30.011748125552888,-51.14741447092933
DRS5,DRS5_T03_S27,42,-29.978216504669902,-51.18256945828636
DRS5,DRS5_T03_S28,42,-30.00589026359044,-51.18368925945724
DRS5,DRS5_T03_S29,42,-30.014095950567338,-51.168808884574645
DRS5,DRS5_T03_S30,42,-30.01676680398541,-51.15370316741442
DRS5,DRS5_T03_S31,42,-29.957613516452167,-51.16348273699326
DRS5,DRS5_T03_S32,42,-30.000165618944656,-51.1530320416439
DRS5,DRS5_T03_S33,42,-29.947244959247225,-51.18740095243938
DRS5,DRS5_T03_S34,42,-30.009172794515496,-51.17773730466182
DRS5,DRS5_T03_S35,42,-30.01010750094766,-51.15039106785711
DRS5,DRS5_T03_S36,42,-29.982110483603087,-51.18576918938242
DRS5,DRS5_T03_S37,42,-30.010718790109888,-51.15954423004323
DRS5,DRS5_T03_S38,42,-30.00672856103723,-51.141125675220735
DRS5,DRS5_T03_S39,42,-29.973290534507495,-51.191496525071344
DRS5,DRS5_T03_S40,42,-30.017183396352806,-51.13241874725946
DRS5,DRS5_T03_S41,42,-30.015640869343216,-51.15061475334534
DRS5,DRS5_T03_S42,42,-30.014611189182858,-51.1627443826909
DRS5,DRS5_T03_S43,42,-29.988771609429502,-51.189080914591
DRS5,DRS5_T03_S44,42,-29.95658359138186,-51.17561024916482
DRS5,DRS5_T03_S45,42,-30.000449366530333,-51.19868005591296
DRS5,DRS5_T03_S46,42,-30.005699862327234,-51.15325574608285
DRS5,DRS5_T03_S47,42,-29.958321563508804,-51.1878489194955
DRS5,DRS5_T03_S48,42,-30.004857793886384,-51.19581646121
DRS5,DRS5_T03_S49,42,-30.010298188465235,-51.180825287847476
DRS5,DRS5_T03_S50,42,-29.980468595758612,-51.18874490346377
DRS5,DRS5_T04_S01,42,-30.01850319258611,-51.16594452484422
DRS5,DRS5_T04_S02,42,-30.02075398727157,-51.1721208992927
DRS5,DRS5_T04_S03,42,-30.020658962779876,-51.15690341430791
DRS5,DRS5_T04_S04,42,-30.020330872983692,-51.19340089017915
DRS5,DRS5_T04_S05,42,-30.016862362577992,-51.16892080750586
DRS5,DRS5_T04_S06,42,-30.016862362577992,-51.16892080750586
DRS5,DRS5_T04_S07,42,-30.0217845962844,-51.15999176452688
DRS5,DRS5_T04_S08,42,-30.0217845962844,-51.15999176452688
DRS5,DRS5_T04_S09,42,-30.02412934084336,-51.18138516968918
DRS5,DRS5_T04_S10,42,-30.019206081342464,-51.190313035381195
DRS5,DRS5_T04_S11,42,-30.023096793119926,-51.19351292100682
DRS5,DRS5_T04_S12,42,-30.016439954861177,-51.1902010192058
DRS5,DRS5_T04_S13,42,-30.023004334781533,-51.1782971184168
DRS5,DRS5_T04_S14,42,-30.023004334781533,-51.1782971184168
DRS5,DRS5_T04_S15,42,-30.019113088814642,-51.17509707706929
DRS5,DRS5_T04_S16,42,-30.020238284246176,-51.17818515358865
DRS5,DRS5_T04_S17,42,-30.020238284246176,-51.17818515358865
DRS5,DRS5_T04_S18,42,-30.01981422719501,-51.199464425900175
DRS5,DRS5_T04_S19,42,-30.024221395376536,-51.19660075046859
DRS5,DRS5_T04_S20,42,-30.016956162692118,-51.18413720900849
DRS5,DRS5_T04_S21,42,-30.020938761062638,-51.20255215019073
DRS5,DRS5_T04_S22,42,-30.0196286458253,-51.16903273147541
DRS5,DRS5_T04_S23,42,-30.008232559508723,-51.20507942991535
DRS5,DRS5_T04_S24,42,-30.022580120893572,-51.19957648291228
DRS5,DRS5_T04_S25,42,-30.018081177911633,-51.18722514165191
DRS5,DRS5_T04_S26,42,-30.019018337894444,-51.15987987934892
DRS5,DRS5_T04_S27,42,-30.021455552834375,-51.19648870602858
DRS5,DRS5_T04_S28,42,-30.02187921692396,-51.17520902827891
DRS5,DRS5_T04_S29,42,-30.0136736996295,-51.190089004069335
DRS5,DRS5_T04_S30,42,-30.019722315590776,-51.184249198993164
DRS5,DRS5_T04_S31,42,-30.02248833973089,-51.1843611900166
DRS5,DRS5_T04_S32,42,-30.01929731589714,-51.205527752290024
DRS5,DRS5_T04_S33,42,-30.018689581538265,-51.196376662627706
DRS5,DRS5_T04_S34,42,-30.018172816215248,-51.20244008060772
DRS5,DRS5_T04_S35,42,-30.02197207906948,-51.190425052595536
DRS5,DRS5_T04_S36,42,-30.020847253226133,-51.18733714525191
DRS5,DRS5_T04_S37,42,-30.015314973842663,-51.18711313909075
DRS5,DRS5_T04_S38,42,-30.017472104947938,-51.178073189799086
DRS5,DRS5_T04_S39,42,-30.02136336788523,-51.18127319124349
DRS5,DRS5_T04_S40,42,-30.017987781591614,-51.17200896170264
DRS5,DRS5_T04_S41,42,-30.016531319908513,-51.205415670137285
DRS5,DRS5_T04_S42,42,-30.020143937159375,-51.1629681771799
DRS5,DRS5_T04_S43,42,-30.01592348149214,-51.19626462026597
DRS5,DRS5_T04_S44,42,-30.01039089516563,-51.196040538659815
DRS5,DRS5_T04_S45,42,-30.02042170379137,-51.208615384957014
DRS5,DRS5_T04_S46,42,-30.02136336788523,-51.18127319124349
DRS5,DRS5_T04_S47,42,-30.01625195073273,-51.15976799520901
DRS5,DRS5_T04_S48,42,-30.010907315651423,-51.1899769899718
DRS5,DRS5_T04_S49,42,-30.014282053552318,-51.19924031499363
DRS5,DRS5_T04_S50,42,-30.012640540287247,-51.20221594455961
DRS5,DRS5_T05_S01,42,-30.029842729719597,-51.21203931293249
DRS5,DRS5_T05_S02,42,-30.03096666119378,-51.215126908335925
DRS5,DRS5_T05_S03,42,-30.03096666119378,-51.215126908335925
DRS5,DRS5_T05_S04,42,-30.028718686446062,-51.20895167847636
DRS5,DRS5_T05_S05,42,-30.029235823091167,-51.20288836517573
DRS5,DRS5_T05_S06,42,-30.03036001235694,-51.20597609129513
DRS5,DRS5_T05_S07,42,-30.03036001235694,-51.20597609129513
DRS5,DRS5_T05_S08,42,-30.03424936443664,-51.20917587935359
DRS5,DRS5_T05_S09,42,-30.031484089821884,-51.20906377839519
DRS5,DRS5_T05_S10,42,-30.031484089821884,-51.20906377839519
DRS5,DRS5_T05_S11,42,-30.031484089821884,-51.20906377839519
DRS5,DRS5_T05_S12,42,-30.032090480867684,-51.21821446466946
DRS5,DRS5_T05_S13,42,-30.032090480867684,-51.21821446466946
DRS5,DRS5_T05_S14,42,-30.032608055485102,-51.21215142645873
DRS5,DRS5_T05_S15,42,-30.032608055485102,-51.21215142645873
DRS5,DRS5_T05_S16,42,-30.034159186045105,-51.19396105470827
DRS5,DRS5_T05_S17,42,-30.03804867664075,-51.19716098825623
DRS5,DRS5_T05_S18,42,-30.03364240811093,-51.200024721353195
DRS5,DRS5_T05_S19,42,-30.0364076580014,-51.20013678356161
DRS5,DRS5_T05_S20,42,-30.029752694183323,-51.196824842466086
DRS5,DRS5_T05_S21,42,-30.030877029450984,-51.199912660184054
DRS5,DRS5_T05_S22,42,-30.03528347792721,-51.19704893862031
DRS5,DRS5_T05_S23,42,-30.03528347792721,-51.19704893862031
DRS5,DRS5_T05_S24,42,-30.03692446235181,-51.19407309073138
DRS5,DRS5_T05_S25,42,-30.027594531374053,-51.2058640049847
DRS5,DRS5_T05_S26,42,-30.03701451028641,-51.20928798135154
DRS5,DRS5_T05_S27,42,-30.028201284285114,-51.21501478224301
DRS5,DRS5_T05_S28,42,-30.029325181576116,-51.218102324971234
DRS5,DRS5_T05_S29,42,-30.026470264504532,-51.202776292474724
DRS5,DRS5_T05_S30,42,-30.040903260200583,-51.21248777327543
DRS5,DRS5_T05_S31,42,-30.029325181576116,-51.218102324971234
DRS5,DRS5_T05_S32,42,-30.023704577160366,-51.20266422081307
DRS5,DRS5_T05_S33,42,-30.03312536457856,-51.20608817864501
DRS5,DRS5_T05_S34,42,-30.02698710916083,-51.196712795947754
DRS5,DRS5_T05_S35,42,-30.03753172626676,-51.20322458951498
DRS5,DRS5_T05_S36,42,-30.032518150440094,-51.1969368900236
DRS5,DRS5_T05_S37,42,-30.039779527367237,-51.209400084389074
DRS5,DRS5_T05_S38,42,-30.035373252489702,-51.21226354102464
DRS5,DRS5_T05_S39,42,-30.03373190934566,-51.21523903546858
DRS5,DRS5_T05_S40,42,-30.03044896706917,-51.22118982861338
DRS5,DRS5_T05_S41,42,-30.032518150440094,-51.1969368900236
DRS5,DRS5_T05_S42,42,-30.024828921633855,-51.20575191971371
DRS5,DRS5_T05_S43,42,-30.03200125291636,-51.203000438916106
DRS5,DRS5_T05_S44,42,-30.042544415675277,-51.209512188466206
DRS5,DRS5_T05_S45,42,-30.038138320729512,-51.21237565663019
DRS5,DRS5_T05_S46,42,-30.0402967697841,-51.2033366663735
DRS5,DRS5_T05_S47,42,-30.027683616645472,-51.22107767635077
DRS5,DRS5_T05_S48,42,-30.023187493426867,-51.20872748175728
DRS5,DRS5_T05_S49,42,-30.027077275197133,-51.211927200445885
DRS5,DRS5_T05_S50,42,-30.025345885838387,-51.19968854096362
DRS5,DRS5_T05_S51,42,-30.035890588035,-51.20620026703437
DRS5,DRS5_T06_S01,42,-30.025254235108488,-51.184473182078825
DRS5,DRS5_T06_S02,42,-30.03683265587804,-51.17885695813688
DRS5,DRS5_T06_S03,42,-30.0275036882449,-51.19064909014112
DRS5,DRS5_T06_S04,42,-30.035800136252586,-51.19098515425196
DRS5,DRS5_T06_S05,42,-30.034067249215887,-51.17874498811559
DRS5,DRS5_T06_S06,42,-30.04123850799435,-51.17599271582518
DRS5,DRS5_T06_S07,42,-30.037957274056275,-51.18194507749838
DRS5,DRS5_T06_S08,42,-30.023425169947796,-51.15701528689908
DRS5,DRS5_T06_S09,42,-30.039597933753793,-51.17896892919687
DRS5,DRS5_T06_S10,42,-30.03908178042136,-51.18503315797216
DRS5,DRS5_T06_S11,42,-30.030269299685447,-51.1907611104724
DRS5,DRS5_T06_S12,42,-30.03744100104912,-51.18800918866862
DRS5,DRS5_T06_S13,42,-30.03744100104912,-51.18800918866862
DRS5,DRS5_T06_S14,42,-30.025862584498103,-51.19362495287357
DRS5,DRS5_T06_S15,42,-30.034067249215887,-51.17874498811559
DRS5,DRS5_T06_S16,42,-30.030785639560428,-51.18469716931967
DRS5,DRS5_T06_S17,42,-30.039597933753793,-51.17896892919687
DRS5,DRS5_T06_S18,42,-30.02914470660348,-51.18767316228519
DRS5,DRS5_T06_S19,42,-30.02914470660348,-51.18767316228519
